"","Output","V65","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"931","5",5,0,0,9,12,14,2,0,0,0,0,12,6,4,0,0,0,0,0,12,1,3,0,0,0,0,0,9,16,16,12,0,0,0,0,4,4,0,12,6,0,0,0,0,0,0,4,12,0,0,0,9,7,4,10,11,0,0,0,9,14,16,14,5,0
"932","6",6,0,0,3,15,1,0,0,0,0,0,12,8,0,0,0,0,0,3,13,0,0,0,0,0,0,4,12,0,0,0,0,0,0,5,10,11,16,14,1,0,0,2,16,10,4,7,10,0,0,0,15,8,2,12,8,0,0,0,3,12,16,8,0,0
"933","4",7,0,0,3,14,13,12,14,0,0,0,11,14,12,15,9,0,0,0,16,5,3,16,2,0,0,1,9,1,10,12,0,0,0,0,0,7,16,14,6,0,0,0,4,16,16,11,1,0,0,0,0,15,5,0,0,0,0,0,6,13,0,0,0,0
"934","8",8,0,0,10,14,10,1,0,0,0,4,14,6,13,7,0,0,0,6,12,0,7,7,0,0,0,1,16,10,15,1,0,0,0,0,5,16,15,3,0,0,0,0,13,6,6,15,5,0,0,3,15,0,4,12,7,0,0,0,12,16,15,8,0,0
"935","9",9,0,1,10,15,15,3,0,0,0,6,13,4,10,12,0,0,0,4,11,0,7,15,0,0,0,2,14,16,16,14,2,0,0,0,1,4,3,10,6,0,0,0,0,0,0,2,12,0,0,0,3,3,0,2,13,0,0,0,10,16,16,16,11,0
"936","0",0,0,0,3,15,9,0,0,0,0,0,14,8,11,5,0,0,0,3,16,3,1,14,2,0,0,5,12,0,0,12,4,0,0,2,12,0,0,6,8,0,0,2,14,0,0,12,5,0,0,0,12,8,5,15,0,0,0,0,1,13,14,5,0,0
"937","9",9,0,0,9,15,14,8,0,0,0,6,16,4,2,16,3,0,0,5,16,5,5,16,4,0,0,0,9,16,16,16,4,0,0,0,0,0,0,9,8,0,0,0,0,0,0,8,8,0,0,2,10,2,1,12,6,0,0,1,13,14,14,11,1,0
"938","5",5,0,1,10,12,12,11,0,0,0,7,14,8,8,6,0,0,0,7,11,7,3,0,0,0,0,8,16,13,13,8,0,0,0,1,3,0,1,14,5,0,0,0,0,0,0,4,12,0,0,0,11,3,0,10,12,0,0,0,10,16,16,14,4,0
"939","5",5,0,0,10,12,12,15,4,0,0,0,16,8,8,5,3,0,0,4,15,8,6,0,0,0,0,6,15,12,14,8,0,0,0,0,1,0,2,16,0,0,0,0,0,0,0,14,3,0,0,0,11,4,8,15,3,0,0,0,10,16,15,5,0,0
"940","6",6,0,0,1,11,15,0,0,0,0,0,11,15,5,0,0,0,0,3,15,1,0,0,0,0,0,5,12,0,0,0,0,0,0,8,15,15,16,14,3,0,0,2,16,11,2,7,12,0,0,0,14,11,4,9,13,0,0,0,2,11,16,15,6,0
"941","5",5,0,3,12,12,14,4,0,0,0,1,13,4,4,0,0,0,0,4,14,4,3,0,0,0,0,5,13,12,14,10,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,4,8,0,0,0,6,2,0,8,8,0,0,2,13,16,16,16,2,0
"942","0",0,0,0,6,14,11,1,0,0,0,0,15,5,6,15,0,0,0,4,16,0,0,9,3,0,0,8,9,0,0,4,8,0,0,7,8,0,0,4,8,0,0,4,8,0,0,9,4,0,0,1,13,2,3,14,0,0,0,0,5,14,15,4,0,0
"943","9",9,0,0,6,14,15,7,0,0,0,3,15,6,2,14,3,0,0,4,13,0,1,16,4,0,0,0,10,11,9,16,6,0,0,0,1,8,10,14,5,0,0,0,0,0,0,8,11,0,0,1,12,5,0,10,11,0,0,0,7,13,16,16,4,0
"944","8",8,0,0,7,14,15,4,0,0,0,7,15,4,9,12,0,0,0,6,15,1,4,14,0,0,0,0,9,13,14,7,0,0,0,0,2,16,16,4,0,0,0,0,14,7,3,15,4,0,0,0,16,3,0,13,8,0,0,0,7,16,16,10,1,0
"945","9",9,0,0,7,13,10,1,0,0,0,1,15,3,9,10,0,0,0,3,16,4,13,11,0,0,0,0,6,12,12,16,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,5,11,0,0,1,11,2,0,7,11,0,0,0,7,13,16,15,4,0
"946","8",8,0,0,1,11,15,6,0,0,0,2,15,10,16,15,0,0,0,1,14,5,6,11,0,0,0,0,5,14,14,3,0,0,0,0,1,14,16,6,0,0,0,0,10,8,6,15,1,0,0,0,9,9,4,16,3,0,0,0,1,15,15,6,0,0
"947","4",4,0,0,0,7,8,0,0,0,0,0,0,15,2,0,3,1,0,0,8,10,0,2,16,2,0,1,15,4,3,9,12,0,0,8,16,16,16,16,6,0,0,1,4,3,9,14,0,0,0,0,0,0,15,3,0,0,0,0,0,9,10,0,0,0
"948","3",1,0,0,3,15,4,0,0,0,0,0,0,15,11,0,0,0,0,0,0,15,16,2,0,0,0,0,0,14,16,8,0,0,0,0,0,7,13,14,0,0,0,0,0,0,4,16,4,0,0,0,3,9,13,16,12,5,0,0,3,15,16,16,16,16
"949","4",7,0,0,7,16,14,13,10,0,0,0,10,12,10,16,4,0,0,0,15,5,8,13,0,0,0,1,7,1,16,3,0,0,0,2,11,13,16,12,6,0,0,4,12,15,14,11,2,0,0,0,3,16,3,0,0,0,0,0,9,13,0,0,0,0
"950","4",7,0,0,0,15,16,16,12,4,0,0,4,14,0,10,12,0,0,0,8,7,1,15,4,0,0,0,0,0,8,12,0,0,0,0,1,8,14,12,3,0,0,0,6,13,16,13,2,0,0,0,0,10,10,0,0,0,0,0,2,16,2,0,0,0
"951","3",3,0,1,10,16,15,1,0,0,0,3,15,10,16,4,0,0,0,0,1,11,15,0,0,0,0,0,12,16,15,3,0,0,0,0,0,1,11,15,1,0,0,8,3,0,3,16,7,0,0,13,15,6,8,16,6,0,0,0,12,16,16,7,0,0
"952","5",5,0,3,16,16,16,2,0,0,0,4,14,10,5,0,0,0,0,6,16,16,10,3,0,0,0,4,15,12,14,13,0,0,0,0,2,0,1,15,8,0,0,0,0,0,0,8,13,0,0,3,16,10,7,9,16,0,0,3,13,15,16,16,8,0
"953","3",1,0,0,10,9,0,0,0,0,0,0,8,16,2,0,0,0,0,0,8,16,6,0,0,0,0,0,5,16,13,1,0,0,0,0,1,5,14,6,0,0,0,0,0,0,8,11,0,0,0,0,8,12,9,16,6,4,0,0,7,16,16,16,16,14
"954","2",2,0,3,15,16,7,0,0,0,0,12,13,11,16,0,0,0,0,12,5,4,16,0,0,0,0,0,0,3,16,4,0,0,0,0,0,6,16,3,0,0,0,0,0,11,16,0,0,0,0,1,12,16,14,8,5,0,0,2,13,16,16,16,16,2
"955","4",7,0,0,7,16,16,16,8,0,0,0,10,12,10,16,2,0,0,0,13,6,7,13,0,0,0,0,10,1,13,5,0,0,0,0,9,10,16,8,3,0,0,1,12,15,16,16,5,0,0,0,1,16,2,3,0,0,0,0,9,14,0,0,0,0
"956","2",8,0,0,7,14,12,1,0,0,0,7,14,5,8,10,0,0,0,8,11,1,7,10,0,0,0,1,9,16,15,4,0,0,0,0,1,14,14,12,0,0,0,0,7,11,0,12,7,0,0,0,11,5,0,11,8,0,0,0,4,14,16,12,1,0
"957","2",2,0,1,13,16,7,0,0,0,0,5,16,12,15,3,0,0,0,0,9,6,15,9,0,0,0,0,0,0,14,10,0,0,0,0,0,0,14,11,0,0,0,0,0,8,16,4,1,0,0,0,9,16,16,6,16,5,0,0,8,12,13,16,16,11
"958","9",0,0,0,3,12,9,0,0,0,0,0,12,12,11,13,0,0,0,2,15,2,0,12,5,0,0,4,8,0,0,6,8,0,0,8,7,0,0,4,8,0,0,7,7,0,0,9,7,0,0,3,13,4,7,16,2,0,0,0,6,16,15,5,0,0
"959","3",1,0,0,8,6,0,0,0,0,0,0,6,14,0,0,0,0,0,0,6,16,3,0,0,0,0,0,10,16,9,0,0,0,0,0,1,6,16,2,0,0,0,0,0,0,13,7,0,0,0,0,4,8,14,14,8,4,0,0,9,16,16,16,16,13
"960","2",2,0,0,11,16,7,0,0,0,0,1,16,11,15,0,0,0,0,2,16,5,16,4,0,0,0,0,2,2,16,3,0,0,0,0,0,5,16,0,0,0,0,0,0,9,14,0,0,0,0,0,9,16,14,7,6,0,0,0,13,14,14,16,16,6
"961","6",6,0,0,2,12,9,0,0,0,0,0,12,10,1,0,0,0,0,4,14,0,0,0,0,0,0,8,9,0,0,0,0,0,0,8,9,5,11,8,0,0,0,4,16,14,6,12,5,0,0,0,13,7,0,10,8,0,0,0,3,14,16,16,5,0
"962","3",3,0,0,8,15,11,1,0,0,0,0,10,4,10,6,0,0,0,0,0,1,13,6,0,0,0,0,0,15,16,2,0,0,0,0,0,4,8,15,1,0,0,1,1,0,0,9,7,0,0,4,13,5,3,10,8,0,0,0,7,14,16,15,2,0
"963","4",3,0,0,8,12,13,5,0,0,0,4,13,4,9,11,0,0,0,0,0,6,13,4,0,0,0,0,0,10,15,4,0,0,0,0,0,0,4,15,2,0,0,7,8,0,0,12,7,0,0,8,9,1,3,16,3,0,0,0,10,16,16,6,0,0
"964","4",7,0,0,4,15,16,16,16,1,0,0,10,13,8,15,8,0,0,0,14,5,3,16,2,0,0,0,1,0,12,11,0,0,0,0,2,5,16,9,1,0,0,0,15,16,16,14,3,0,0,0,1,15,9,0,0,0,0,0,7,14,2,0,0,0
"965","7",3,0,0,1,14,16,8,0,0,0,0,2,10,5,14,0,0,0,0,0,2,7,15,0,0,0,0,0,6,16,10,0,0,0,0,0,0,3,14,4,0,0,0,13,0,0,4,12,0,0,0,13,6,4,8,13,0,0,0,0,12,16,15,6,0
"966","1",3,0,0,7,16,12,1,0,0,0,0,16,11,16,8,0,0,0,0,3,9,16,6,0,0,0,0,0,13,16,15,1,0,0,0,1,2,5,14,8,0,0,5,14,0,0,9,15,0,0,4,16,7,6,13,14,0,0,0,7,16,16,16,4,0
"967","1",4,0,0,0,0,10,0,0,0,0,0,0,10,8,0,8,0,0,0,4,13,2,2,14,0,0,2,14,12,7,8,10,0,0,9,16,16,16,16,7,0,0,0,0,0,5,15,1,0,0,0,0,0,8,12,0,0,0,0,0,0,16,8,0,0
"968","6",6,0,0,1,9,13,1,0,0,0,1,12,14,5,0,0,0,0,2,16,5,0,0,0,0,0,5,15,0,3,0,0,0,0,3,16,16,16,15,3,0,0,2,16,11,1,9,11,0,0,0,11,13,6,12,11,0,0,0,0,6,16,15,2,0
"969","6",6,0,0,2,14,10,0,0,0,0,0,12,10,0,0,0,0,0,2,15,2,0,0,0,0,0,7,12,1,4,6,0,0,0,7,16,16,15,15,8,0,0,0,16,13,0,4,12,0,0,0,10,12,4,8,15,0,0,0,2,11,16,15,5,0
"970","6",6,0,0,1,11,10,0,0,0,0,0,13,10,0,0,0,0,0,3,13,0,0,0,0,0,0,5,11,0,0,0,0,0,0,5,14,12,12,7,0,0,0,0,16,12,5,11,10,0,0,0,10,11,4,10,12,0,0,0,1,12,16,12,3,0
"971","1",4,0,0,0,3,16,2,0,0,0,0,0,10,13,3,8,0,0,0,1,16,5,9,16,0,0,2,12,14,5,15,9,0,0,12,16,16,16,16,7,0,0,5,5,6,14,16,0,0,0,0,0,1,13,12,0,0,0,0,0,3,16,4,0,0
"972","9",9,0,0,5,15,14,3,0,0,0,2,14,7,4,13,0,0,0,2,15,5,5,16,1,0,0,0,7,15,16,16,3,0,0,0,0,1,3,7,10,0,0,0,0,0,0,2,14,0,0,0,8,9,4,2,16,1,0,0,4,11,13,16,11,0
"973","3",1,0,0,5,15,2,0,0,0,0,0,1,16,8,0,0,0,0,0,0,14,12,0,0,0,0,0,2,16,16,3,0,0,0,0,2,9,14,6,0,0,0,0,0,0,6,13,0,0,0,0,2,10,12,16,4,4,0,0,4,15,16,16,16,16
"974","5",5,0,0,12,12,14,15,1,0,0,1,15,11,6,5,0,0,0,6,15,12,4,0,0,0,0,6,11,8,13,6,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,9,3,0,0,2,6,1,6,14,3,0,0,1,11,16,13,8,0,0
"975","0",0,0,0,8,14,11,2,0,0,0,6,16,7,6,13,1,0,0,8,11,0,0,10,4,0,0,7,8,0,0,5,7,0,0,8,4,0,0,7,8,0,0,2,10,0,0,7,10,0,0,0,14,3,4,15,3,0,0,0,5,16,16,7,0,0
"976","9",9,0,0,8,16,11,1,0,0,0,0,14,2,5,9,0,0,0,0,14,1,5,12,0,0,0,0,6,16,16,14,1,0,0,0,0,3,7,10,7,0,0,0,0,0,0,4,12,0,0,0,6,1,0,2,14,0,0,0,9,16,16,16,12,0
"977","5",5,0,0,12,9,9,8,1,0,0,2,15,8,8,8,2,0,0,8,12,8,5,0,0,0,0,8,15,9,14,9,0,0,0,2,1,0,1,14,3,0,0,0,0,0,0,6,11,0,0,1,8,4,5,14,9,0,0,1,11,16,12,7,0,0
"978","2",2,0,1,14,16,12,0,0,0,0,5,16,9,16,6,0,0,0,3,11,0,14,9,0,0,0,0,0,0,10,10,0,0,0,0,0,0,14,10,0,0,0,0,0,10,16,5,0,0,0,2,15,16,14,8,12,2,0,0,11,16,16,16,15,5
"979","8",8,0,0,5,12,16,15,2,0,0,6,15,9,10,15,4,0,0,3,14,3,1,14,4,0,0,0,10,16,15,13,1,0,0,0,6,15,15,10,0,0,0,0,15,3,2,15,3,0,0,0,16,8,1,14,4,0,0,0,4,15,16,11,2,0
"980","2",2,0,0,13,16,11,0,0,0,0,2,16,11,16,4,0,0,0,0,14,9,15,9,0,0,0,0,0,2,16,8,0,0,0,0,0,4,16,4,0,0,0,0,0,9,16,1,0,0,0,0,9,16,15,8,11,5,0,0,9,12,13,16,16,11
"981","5",0,0,0,10,10,12,7,0,0,0,0,15,13,5,12,5,0,0,4,13,4,0,2,8,0,0,8,4,0,0,3,8,0,0,8,4,0,0,7,5,0,0,6,6,0,0,11,2,0,0,1,13,3,3,12,0,0,0,0,7,15,16,7,0,0
"982","0",0,0,0,10,7,3,0,0,0,0,1,15,12,14,6,0,0,0,5,12,0,2,13,0,0,0,4,12,0,0,4,7,0,0,8,5,0,0,4,8,0,0,5,8,0,0,5,10,0,0,0,14,3,4,14,6,0,0,0,7,16,16,10,0,0
"983","3",1,0,0,8,11,0,0,0,0,0,0,7,16,3,0,0,0,0,0,6,16,10,0,0,0,0,0,10,16,15,1,0,0,0,0,0,2,16,2,0,0,0,0,0,0,15,9,0,0,0,0,6,12,16,15,8,5,0,0,4,15,16,16,16,16
"984","7",7,0,0,3,16,12,12,7,0,0,0,12,13,13,16,6,0,0,0,2,0,6,14,0,0,0,0,1,4,13,10,1,0,0,0,9,16,16,16,8,0,0,0,4,12,12,7,1,0,0,0,0,14,6,0,0,0,0,0,4,16,2,0,0,0
"985","6",6,0,0,1,12,9,0,0,0,0,0,11,10,2,0,0,0,0,4,14,0,0,0,0,0,0,5,9,0,0,0,0,0,0,8,10,11,16,14,1,0,0,2,16,10,3,7,11,0,0,0,13,8,1,8,12,0,0,0,2,12,16,15,5,0
"986","4",3,0,0,3,15,16,12,0,0,0,0,6,16,6,14,6,0,0,0,0,3,1,15,6,0,0,0,0,1,14,16,3,0,0,5,8,2,13,16,3,0,0,5,16,0,0,9,13,0,0,1,15,11,8,12,16,1,0,0,3,14,16,16,9,0
"987","2",2,0,3,15,15,3,0,0,0,0,8,14,12,10,0,0,0,0,5,11,6,14,0,0,0,0,0,0,7,14,0,0,0,0,0,0,10,12,0,0,0,0,0,0,15,9,0,0,0,0,1,11,16,12,8,5,0,0,5,16,16,16,16,16,0
"988","1",1,0,0,11,10,0,0,0,0,0,0,13,15,0,0,0,0,0,0,12,16,5,0,0,0,0,1,15,16,5,0,0,0,0,0,3,13,10,0,0,0,0,0,0,10,14,0,0,0,0,0,5,11,16,9,5,1,0,0,12,16,16,16,16,12
"989","0",4,0,0,0,4,15,2,0,0,0,0,0,13,13,0,0,0,0,0,3,16,6,0,10,1,0,0,12,12,1,7,15,1,0,5,16,3,0,14,10,0,2,16,13,8,8,16,3,0,8,16,16,16,16,13,0,0,0,0,0,7,16,6,0,0
"990","6",6,0,0,0,6,14,3,0,0,0,0,5,15,7,1,0,0,0,0,10,10,0,0,0,0,0,0,12,5,0,0,0,0,0,0,14,16,16,11,2,0,0,2,16,13,3,8,12,0,0,0,8,15,5,4,16,2,0,0,0,4,14,16,13,0
"991","3",3,0,0,6,14,13,3,0,0,0,0,12,2,3,14,0,0,0,0,0,0,8,13,0,0,0,0,0,12,16,3,0,0,0,0,0,0,8,13,1,0,0,1,7,0,0,7,11,0,0,3,13,2,0,7,13,0,0,0,5,14,14,15,6,0
"992","1",1,0,0,10,13,1,0,0,0,0,0,7,16,5,0,0,0,0,0,6,16,6,0,0,0,0,0,6,16,13,0,0,0,0,0,0,6,16,2,0,0,0,0,0,3,16,8,0,0,0,0,7,11,16,14,9,4,0,0,6,15,13,14,16,15
"993","7",3,0,0,2,15,16,9,0,0,0,0,3,13,11,16,0,0,0,0,0,2,13,12,0,0,0,0,0,9,16,11,0,0,0,3,3,1,6,15,8,0,0,11,13,0,0,10,12,0,0,3,16,12,7,16,8,0,0,0,3,15,16,10,0,0
"994","9",9,0,0,3,13,13,3,0,0,0,0,12,7,3,13,0,0,0,0,16,0,5,12,0,0,0,0,10,13,14,16,2,0,0,0,1,7,6,13,4,0,0,1,4,0,0,5,11,0,0,2,14,6,2,9,11,0,0,0,4,10,16,16,4,0
"995","3",1,0,0,2,13,1,0,0,0,0,0,0,15,6,0,0,0,0,0,0,15,10,0,0,0,0,0,0,13,16,1,0,0,0,0,0,6,15,6,0,0,0,0,0,0,12,9,0,0,0,0,5,12,14,16,9,2,0,0,2,12,12,12,13,8
"996","4",7,0,0,4,15,14,12,11,0,0,0,7,15,13,16,10,0,0,0,10,7,6,16,2,0,0,0,7,1,12,12,0,0,0,0,5,8,16,12,1,0,0,4,16,16,16,14,2,0,0,0,0,15,9,1,0,0,0,0,5,15,2,0,0,0
"997","6",6,0,0,0,5,12,12,0,0,0,0,5,16,6,1,0,0,0,0,15,5,0,0,0,0,0,5,13,2,7,4,0,0,0,7,15,16,13,15,3,0,0,3,16,9,0,1,12,0,0,0,10,12,2,6,13,0,0,0,0,8,15,16,5,0
"998","2",8,0,0,3,11,16,15,0,0,0,0,15,16,5,13,0,0,0,2,16,9,0,12,0,0,0,1,9,15,10,10,0,0,0,0,0,6,16,12,1,0,0,0,2,14,2,16,5,0,0,0,8,10,1,14,4,0,0,0,3,15,16,9,0,0
"999","1",4,0,0,0,1,15,3,0,0,0,0,0,8,13,0,9,7,0,0,2,15,4,0,15,5,0,2,13,14,11,10,15,0,0,11,15,13,16,16,10,0,0,0,0,0,3,16,5,0,0,0,0,0,9,14,0,0,0,0,0,2,16,6,0,0
"1000","3",3,0,0,9,15,14,2,0,0,0,0,9,3,9,8,0,0,0,0,0,0,6,10,0,0,0,0,0,10,15,2,0,0,0,0,2,10,11,15,2,0,0,3,1,0,0,14,4,0,0,10,13,7,2,12,4,0,0,0,7,14,16,10,0,0
"1001","3",1,0,0,1,14,2,0,0,0,0,0,0,16,5,0,0,0,0,0,0,14,10,0,0,0,0,0,0,11,16,1,0,0,0,0,0,3,14,6,0,0,0,0,0,0,8,12,0,0,0,0,10,14,13,16,8,3,0,0,2,11,12,15,16,15
"1002","4",4,0,0,0,1,15,2,0,0,0,0,0,5,15,0,4,0,0,0,0,13,8,1,16,3,0,0,5,15,2,5,15,0,0,5,15,16,16,16,8,0,0,14,12,12,14,16,2,0,0,0,0,0,12,12,0,0,0,0,0,2,16,5,0,0
"1003","0",0,0,0,6,16,12,1,0,0,0,3,16,5,9,13,0,0,0,5,12,0,0,12,6,0,0,8,14,2,0,7,8,0,0,7,12,2,0,4,8,0,0,4,12,0,0,9,7,0,0,3,16,5,7,14,2,0,0,0,7,16,13,3,0,0
"1004","5",5,0,3,10,11,12,12,6,0,0,8,14,11,8,8,4,0,0,8,10,7,3,0,0,0,0,8,16,14,15,4,0,0,0,2,2,0,6,9,0,0,0,0,0,0,4,12,0,0,0,1,8,4,10,10,0,0,0,2,15,16,13,2,0,0
"1005","4",3,0,0,14,16,15,3,0,0,0,0,6,5,13,8,0,0,0,0,0,8,16,5,0,0,0,0,0,11,16,10,0,0,0,1,3,0,4,15,8,0,0,6,15,0,0,9,15,0,0,5,16,5,6,14,14,0,0,1,11,16,16,14,2,0
"1006","6",6,0,0,2,14,5,0,0,0,0,0,9,12,0,0,0,0,0,1,15,1,0,0,0,0,0,3,15,0,0,0,0,0,0,6,16,16,16,13,1,0,0,2,16,8,4,7,11,0,0,0,12,11,1,8,11,0,0,0,3,12,16,15,4,0
"1007","5",9,0,1,12,16,10,1,0,0,0,8,12,3,11,8,0,0,0,12,13,6,12,8,0,0,0,3,15,16,16,16,1,0,0,0,0,0,0,13,6,0,0,0,0,0,0,6,11,0,0,0,13,0,0,5,12,0,0,0,12,16,16,16,8,0
"1008","6",6,0,0,0,12,4,0,0,0,0,0,6,14,1,0,0,0,0,0,14,2,0,0,0,0,0,2,14,1,4,2,0,0,0,4,16,15,12,15,5,0,0,3,16,6,0,5,11,0,0,0,9,11,4,13,5,0,0,0,1,11,16,9,0,0
"1009","5",1,0,0,11,10,0,0,0,0,0,0,11,15,0,0,0,0,0,0,11,16,5,0,0,0,0,0,13,16,11,0,0,0,0,0,2,7,16,2,0,0,0,0,0,2,14,6,0,0,0,0,6,10,15,13,8,3,0,0,8,16,16,16,16,12
"1010","4",7,0,0,4,15,16,13,13,10,0,0,12,13,10,15,14,2,0,2,16,6,2,14,6,0,0,1,5,0,9,11,0,0,0,0,7,12,16,14,6,0,0,0,8,15,15,11,2,0,0,0,2,16,8,0,0,0,0,0,7,15,4,0,0,0
"1011","5",5,0,0,9,12,12,12,6,0,0,1,14,6,4,4,2,0,0,4,15,12,9,1,0,0,0,4,15,8,11,11,0,0,0,0,1,0,0,14,4,0,0,0,0,0,0,10,8,0,0,0,10,1,0,8,8,0,0,0,9,16,16,15,4,0
"1012","4",4,0,0,0,6,16,0,0,0,0,0,0,12,13,0,0,0,0,0,5,15,3,6,15,0,0,1,14,11,0,13,13,0,0,10,16,13,12,16,5,0,0,11,12,12,16,14,2,0,0,0,0,3,16,9,0,0,0,0,0,8,16,3,0,0
"1013","5",4,0,0,0,9,13,0,0,0,0,0,2,16,8,0,7,1,0,0,10,13,1,6,16,5,0,6,16,11,8,14,15,0,0,13,16,16,16,16,9,0,0,2,2,0,11,16,1,0,0,0,0,4,16,7,0,0,0,0,0,9,15,2,0,0
"1014","4",7,0,0,6,16,16,16,12,0,0,0,13,10,8,16,5,0,0,1,15,1,9,12,0,0,0,0,4,0,13,7,0,0,0,0,10,16,16,16,9,0,0,0,7,14,12,8,3,0,0,0,3,15,5,0,0,0,0,0,8,15,0,0,0,0
"1015","2",2,0,0,8,12,5,0,0,0,0,3,16,8,12,1,0,0,0,0,14,0,12,3,0,0,0,0,3,0,12,3,0,0,0,0,0,3,14,0,0,0,0,0,0,5,12,0,0,0,0,0,5,16,6,4,4,0,0,0,14,16,16,16,14,0
"1016","8",8,0,0,10,16,8,0,0,0,0,7,13,4,14,7,0,0,0,7,13,2,7,8,0,0,0,0,7,16,16,5,0,0,0,1,12,13,15,6,0,0,0,3,16,2,4,13,6,0,0,4,16,4,1,11,12,0,0,0,7,15,16,14,2,0
"1017","2",2,0,0,9,16,7,0,0,0,0,0,14,13,16,2,0,0,0,0,7,9,15,8,0,0,0,0,0,1,13,9,0,0,0,0,0,0,14,7,0,0,0,0,0,4,16,5,0,0,0,0,7,16,16,8,6,0,0,0,9,15,12,16,16,9
"1018","2",2,0,3,15,16,8,0,0,0,0,9,16,11,15,2,0,0,0,11,10,4,16,2,0,0,0,2,4,6,16,1,0,0,0,0,0,10,13,0,0,0,0,0,2,14,13,0,0,0,0,3,16,16,16,16,13,1,0,3,16,12,8,12,11,1
"1019","5",5,0,0,7,12,13,4,0,0,0,0,16,6,6,2,0,0,0,4,13,7,8,2,0,0,0,7,16,10,10,14,1,0,0,2,2,0,0,10,6,0,0,0,0,0,0,8,8,0,0,0,11,1,0,10,8,0,0,0,8,15,15,15,2,0
"1020","4",7,0,0,4,16,8,11,7,0,0,0,10,16,15,16,6,0,0,3,16,4,6,15,0,0,0,3,8,0,13,8,0,0,0,0,6,16,16,13,6,0,0,0,3,14,13,9,3,0,0,0,0,14,6,0,0,0,0,0,4,15,2,0,0,0
"1021","9",9,0,0,6,12,13,2,0,0,0,3,16,6,1,15,0,0,0,5,16,13,12,16,2,0,0,2,13,16,12,15,4,0,0,0,0,0,0,8,8,0,0,0,1,0,0,8,8,0,0,3,16,2,0,10,7,0,0,0,5,11,16,13,1,0
"1022","5",5,0,2,16,16,16,16,4,0,0,4,16,6,8,7,1,0,0,4,16,7,2,0,0,0,0,4,16,16,16,6,0,0,0,0,5,4,10,15,0,0,0,0,0,0,1,14,6,0,0,2,14,4,4,16,8,0,0,3,13,16,16,15,1,0
"1023","5",4,0,0,0,9,13,0,6,8,0,0,3,15,3,0,15,9,0,1,13,12,4,7,15,3,0,7,16,16,16,16,10,0,0,6,12,10,14,14,2,0,0,0,0,0,13,10,0,0,0,0,0,6,16,2,0,0,0,0,0,12,11,0,0,0
"1024","4",4,0,0,0,10,9,0,0,0,0,0,5,15,0,0,9,5,0,0,14,10,0,7,16,4,0,5,16,7,5,16,6,0,0,11,16,16,16,14,0,0,0,3,4,11,16,8,0,0,0,0,0,7,16,2,0,0,0,0,0,12,12,0,0,0
"1025","9",9,0,0,11,14,5,0,0,0,0,6,12,4,13,4,0,0,0,10,10,0,4,14,0,0,0,7,13,5,13,16,2,0,0,1,10,12,12,14,8,0,0,0,0,0,0,7,12,0,0,0,1,0,0,1,15,0,0,0,11,8,4,5,16,1
"1026","9",0,0,0,9,13,16,5,0,0,0,3,16,8,4,13,0,0,0,6,10,1,0,9,2,0,0,5,4,0,0,4,8,0,0,8,4,0,0,4,8,0,0,6,6,0,0,4,9,0,0,0,13,2,0,7,8,0,0,0,8,12,13,15,2,0
"1027","2",8,0,0,2,11,14,8,1,0,0,3,14,9,8,13,4,0,0,6,11,1,4,14,1,0,0,0,9,14,15,6,0,0,0,0,0,12,14,10,0,0,0,0,4,12,2,13,5,0,0,0,4,11,1,11,8,0,0,0,1,9,16,14,2,0
"1028","9",9,0,1,11,13,10,1,0,0,0,8,12,3,13,10,0,0,0,8,11,2,11,16,1,0,0,1,15,16,16,16,2,0,0,0,2,8,3,9,6,0,0,0,0,0,0,7,9,0,0,2,12,3,0,9,12,0,0,1,9,15,16,13,3,0
"1029","8",8,0,0,8,16,15,6,0,0,0,5,14,4,4,15,0,0,0,6,13,0,1,15,2,0,0,1,11,11,13,10,0,0,0,0,1,16,16,3,0,0,0,0,12,9,5,13,2,0,0,0,16,2,1,13,8,0,0,0,8,15,16,14,1,0
"1030","0",0,0,0,3,12,12,2,0,0,0,0,11,10,7,14,2,0,0,0,11,1,0,8,4,0,0,2,14,2,0,5,7,0,0,8,9,0,0,6,8,0,0,3,13,0,0,12,7,0,0,0,15,6,11,12,0,0,0,0,4,15,11,1,0,0
"1031","1",1,0,0,5,12,12,9,3,0,0,0,8,16,16,16,4,0,0,0,9,16,16,14,1,0,0,0,11,16,16,12,0,0,0,0,12,16,16,12,0,0,0,0,11,16,16,12,0,0,0,0,4,16,16,12,0,0,0,0,6,12,12,6,0,0
